#TYPE System.Management.Automation.PSCustomObject
"timestamp","itemCount","cloud_RoleInstance","customMeasurements","sdkVersion","application_Version","operation_Id","client_Type","user_AccountId","severityLevel","client_Model","client_OS","customDimensions","cloud_RoleName","client_Browser","client_StateOrProvince","iKey","appName","client_City","itemType","user_Id","user_AuthenticatedId","operation_Name","itemId","appId","session_Id","client_CountryOrRegion","operation_ParentId","client_IP","message","operation_SyntheticSource"
"2020-07-23T18:03:09.3954613Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","9866c0be69c144b989b5c09e5571157b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestStartingLog:l}"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestPath"":""/api/health"",""RequestId"":""0HM0R7HKEICT7:00000001"",""EventId.Id"":""1"",""HostingRequestStartingLog"":""Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health"",""Method"":""GET"",""Path"":""/api/health"",""Protocol"":""HTTP/1.1"",""Scheme"":""http"",""Host"":""iotblockchain-kqmzpa-api.azurewebsites.net"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","trace","us-tx-sn1-azr_9866c0be69c144b989b5c09e5571157b","","GET /api/health","cc2fc3a0-cd0e-11ea-a882-19d8768d74ad","75c23ac3-28d1-4237-aca1-72841c44b082","9866c0be69c144b989b5c09e5571157b","United States","|9866c0be69c144b989b5c09e5571157b.0.ec7b3b15_","0.0.0.0","Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health","Application Insights Availability Monitoring"
"2020-07-23T18:03:09.3967076Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","9866c0be69c144b989b5c09e5571157b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing action method {ActionName} with arguments ({Arguments}) - ModelState is {ValidationState}"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestPath"":""/api/health"",""RequestId"":""7aa0546e-f73f-40d3-879c-8dde298774fd"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ValidationState"":""Valid"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","trace","us-tx-sn1-azr_9866c0be69c144b989b5c09e5571157b","","GET Health/Health","cc2fc3a1-cd0e-11ea-a882-19d8768d74ad","75c23ac3-28d1-4237-aca1-72841c44b082","9866c0be69c144b989b5c09e5571157b","United States","|9866c0be69c144b989b5c09e5571157b.0.ec7b3b15_","0.0.0.0","Executing action method ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" with arguments (null) - ModelState is Valid","Application Insights Availability Monitoring"
"2020-07-23T18:03:09.3971337Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","9866c0be69c144b989b5c09e5571157b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing HttpStatusCodeResult, setting HTTP status code {StatusCode}"",""SourceContext"":""Microsoft.AspNetCore.Mvc.StatusCodeResult"",""RequestPath"":""/api/health"",""RequestId"":""7aa0546e-f73f-40d3-879c-8dde298774fd"",""EventId.Id"":""1"",""StatusCode"":""200"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","trace","us-tx-sn1-azr_9866c0be69c144b989b5c09e5571157b","","GET Health/Health","cc2fc3a2-cd0e-11ea-a882-19d8768d74ad","75c23ac3-28d1-4237-aca1-72841c44b082","9866c0be69c144b989b5c09e5571157b","United States","|9866c0be69c144b989b5c09e5571157b.0.ec7b3b15_","0.0.0.0","Executing HttpStatusCodeResult, setting HTTP status code 200","Application Insights Availability Monitoring"
"2020-07-23T18:03:09.39791Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","9866c0be69c144b989b5c09e5571157b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestPath"":""/api/health"",""RequestId"":""7aa0546e-f73f-40d3-879c-8dde298774fd"",""ElapsedMilliseconds"":""0.99630000000000007"",""EventId.Id"":""2"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","trace","us-tx-sn1-azr_9866c0be69c144b989b5c09e5571157b","","GET Health/Health","cc2fc3a3-cd0e-11ea-a882-19d8768d74ad","75c23ac3-28d1-4237-aca1-72841c44b082","9866c0be69c144b989b5c09e5571157b","United States","|9866c0be69c144b989b5c09e5571157b.0.ec7b3b15_","0.0.0.0","Executed action ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" in 0.9963ms","Application Insights Availability Monitoring"
"2020-07-23T18:03:09.3990194Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","9866c0be69c144b989b5c09e5571157b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestFinishedLog:l}"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestPath"":""/api/health"",""RequestId"":""7aa0546e-f73f-40d3-879c-8dde298774fd"",""ElapsedMilliseconds"":""3.5786000000000002"",""EventId.Id"":""2"",""StatusCode"":""200"",""HostingRequestFinishedLog"":""Request finished in 3.5786ms 200"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","trace","us-tx-sn1-azr_9866c0be69c144b989b5c09e5571157b","","GET Health/Health","cc2fc3a4-cd0e-11ea-a882-19d8768d74ad","75c23ac3-28d1-4237-aca1-72841c44b082","9866c0be69c144b989b5c09e5571157b","United States","|9866c0be69c144b989b5c09e5571157b.0.ec7b3b15_","0.0.0.0","Request finished in 3.5786ms 200","Application Insights Availability Monitoring"
"2020-07-23T18:04:13.2316614Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","978f7c0976f941659286cecdf157450d","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestStartingLog:l}"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestPath"":""/api/health"",""RequestId"":""0HM0R7HKEICT8:00000001"",""EventId.Id"":""1"",""HostingRequestStartingLog"":""Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health"",""Method"":""GET"",""Path"":""/api/health"",""Protocol"":""HTTP/1.1"",""Scheme"":""http"",""Host"":""iotblockchain-kqmzpa-api.azurewebsites.net"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","trace","us-va-ash-azr_978f7c0976f941659286cecdf157450d","","GET /api/health","f018e120-cd0e-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","978f7c0976f941659286cecdf157450d","United States","|978f7c0976f941659286cecdf157450d.0.ec7b3b16_","0.0.0.0","Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health","Application Insights Availability Monitoring"
"2020-07-23T18:04:13.2332922Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","978f7c0976f941659286cecdf157450d","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing action method {ActionName} with arguments ({Arguments}) - ModelState is {ValidationState}"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestPath"":""/api/health"",""RequestId"":""8dad3b1a-2ad4-4123-9c2f-bf4c60a2daba"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ValidationState"":""Valid"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","trace","us-va-ash-azr_978f7c0976f941659286cecdf157450d","","GET Health/Health","f018e121-cd0e-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","978f7c0976f941659286cecdf157450d","United States","|978f7c0976f941659286cecdf157450d.0.ec7b3b16_","0.0.0.0","Executing action method ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" with arguments (null) - ModelState is Valid","Application Insights Availability Monitoring"
"2020-07-23T18:04:13.2339401Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","978f7c0976f941659286cecdf157450d","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing HttpStatusCodeResult, setting HTTP status code {StatusCode}"",""SourceContext"":""Microsoft.AspNetCore.Mvc.StatusCodeResult"",""RequestPath"":""/api/health"",""RequestId"":""8dad3b1a-2ad4-4123-9c2f-bf4c60a2daba"",""EventId.Id"":""1"",""StatusCode"":""200"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","trace","us-va-ash-azr_978f7c0976f941659286cecdf157450d","","GET Health/Health","f018e122-cd0e-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","978f7c0976f941659286cecdf157450d","United States","|978f7c0976f941659286cecdf157450d.0.ec7b3b16_","0.0.0.0","Executing HttpStatusCodeResult, setting HTTP status code 200","Application Insights Availability Monitoring"
"2020-07-23T18:04:13.2345188Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","978f7c0976f941659286cecdf157450d","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestPath"":""/api/health"",""RequestId"":""8dad3b1a-2ad4-4123-9c2f-bf4c60a2daba"",""ElapsedMilliseconds"":""0.9646"",""EventId.Id"":""2"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","trace","us-va-ash-azr_978f7c0976f941659286cecdf157450d","","GET Health/Health","f018e123-cd0e-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","978f7c0976f941659286cecdf157450d","United States","|978f7c0976f941659286cecdf157450d.0.ec7b3b16_","0.0.0.0","Executed action ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" in 0.9646ms","Application Insights Availability Monitoring"
"2020-07-23T18:04:13.2355645Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","978f7c0976f941659286cecdf157450d","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestFinishedLog:l}"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestPath"":""/api/health"",""RequestId"":""8dad3b1a-2ad4-4123-9c2f-bf4c60a2daba"",""ElapsedMilliseconds"":""3.9248000000000003"",""EventId.Id"":""2"",""StatusCode"":""200"",""HostingRequestFinishedLog"":""Request finished in 3.9248ms 200"",""ServiceName"":""appbuilder.api""}","iotblockchain-kqmzpa-api","","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","trace","us-va-ash-azr_978f7c0976f941659286cecdf157450d","","GET Health/Health","f018e124-cd0e-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","978f7c0976f941659286cecdf157450d","United States","|978f7c0976f941659286cecdf157450d.0.ec7b3b16_","0.0.0.0","Request finished in 3.9248ms 200","Application Insights Availability Monitoring"
"2020-07-23T18:05:48.0902343Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","6af7b7855006460393a358df176cee1b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestStartingLog:l}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestId"":""0HM0R7HKEICT9:00000001"",""EventId.Id"":""1"",""ServiceName"":""appbuilder.api"",""HostingRequestStartingLog"":""Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health"",""Protocol"":""HTTP/1.1"",""Method"":""GET"",""Host"":""iotblockchain-kqmzpa-api.azurewebsites.net"",""Path"":""/api/health"",""Scheme"":""http""}","iotblockchain-kqmzpa-api","","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","trace","us-il-ch1-azr_6af7b7855006460393a358df176cee1b","","GET /api/health","26024d30-cd0f-11ea-99da-3b760a08c189","75c23ac3-28d1-4237-aca1-72841c44b082","6af7b7855006460393a358df176cee1b","United States","|6af7b7855006460393a358df176cee1b.0.ec7b3b17_","0.0.0.0","Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health","Application Insights Availability Monitoring"
"2020-07-23T18:05:48.0913372Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","6af7b7855006460393a358df176cee1b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing action method {ActionName} with arguments ({Arguments}) - ModelState is {ValidationState}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestId"":""92bc369a-3e95-4a82-b294-a53eb3e49d13"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ValidationState"":""Valid""}","iotblockchain-kqmzpa-api","","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","trace","us-il-ch1-azr_6af7b7855006460393a358df176cee1b","","GET Health/Health","26024d31-cd0f-11ea-99da-3b760a08c189","75c23ac3-28d1-4237-aca1-72841c44b082","6af7b7855006460393a358df176cee1b","United States","|6af7b7855006460393a358df176cee1b.0.ec7b3b17_","0.0.0.0","Executing action method ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" with arguments (null) - ModelState is Valid","Application Insights Availability Monitoring"
"2020-07-23T18:05:48.0917435Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","6af7b7855006460393a358df176cee1b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing HttpStatusCodeResult, setting HTTP status code {StatusCode}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.StatusCodeResult"",""RequestId"":""92bc369a-3e95-4a82-b294-a53eb3e49d13"",""StatusCode"":""200"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba""}","iotblockchain-kqmzpa-api","","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","trace","us-il-ch1-azr_6af7b7855006460393a358df176cee1b","","GET Health/Health","26024d32-cd0f-11ea-99da-3b760a08c189","75c23ac3-28d1-4237-aca1-72841c44b082","6af7b7855006460393a358df176cee1b","United States","|6af7b7855006460393a358df176cee1b.0.ec7b3b17_","0.0.0.0","Executing HttpStatusCodeResult, setting HTTP status code 200","Application Insights Availability Monitoring"
"2020-07-23T18:05:48.092325Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","6af7b7855006460393a358df176cee1b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestId"":""92bc369a-3e95-4a82-b294-a53eb3e49d13"",""ElapsedMilliseconds"":""0.8344"",""EventId.Id"":""2"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba""}","iotblockchain-kqmzpa-api","","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","trace","us-il-ch1-azr_6af7b7855006460393a358df176cee1b","","GET Health/Health","26024d33-cd0f-11ea-99da-3b760a08c189","75c23ac3-28d1-4237-aca1-72841c44b082","6af7b7855006460393a358df176cee1b","United States","|6af7b7855006460393a358df176cee1b.0.ec7b3b17_","0.0.0.0","Executed action ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" in 0.8344ms","Application Insights Availability Monitoring"
"2020-07-23T18:05:48.0933295Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","6af7b7855006460393a358df176cee1b","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestFinishedLog:l}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestId"":""92bc369a-3e95-4a82-b294-a53eb3e49d13"",""ElapsedMilliseconds"":""3.1165000000000003"",""StatusCode"":""200"",""EventId.Id"":""2"",""ServiceName"":""appbuilder.api"",""HostingRequestFinishedLog"":""Request finished in 3.1165ms 200""}","iotblockchain-kqmzpa-api","","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","trace","us-il-ch1-azr_6af7b7855006460393a358df176cee1b","","GET Health/Health","26024d34-cd0f-11ea-99da-3b760a08c189","75c23ac3-28d1-4237-aca1-72841c44b082","6af7b7855006460393a358df176cee1b","United States","|6af7b7855006460393a358df176cee1b.0.ec7b3b17_","0.0.0.0","Request finished in 3.1165ms 200","Application Insights Availability Monitoring"
"2020-07-23T18:06:26.7832376Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","b373f5c3698a473f990d0a136e60a751","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestStartingLog:l}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestId"":""0HM0R7HKEICTA:00000001"",""EventId.Id"":""1"",""ServiceName"":""appbuilder.api"",""HostingRequestStartingLog"":""Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health"",""Protocol"":""HTTP/1.1"",""Method"":""GET"",""Host"":""iotblockchain-kqmzpa-api.azurewebsites.net"",""Path"":""/api/health"",""Scheme"":""http""}","iotblockchain-kqmzpa-api","","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","trace","us-fl-mia-edge_b373f5c3698a473f990d0a136e60a751","","GET /api/health","4a27d770-cd0f-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","b373f5c3698a473f990d0a136e60a751","United States","|b373f5c3698a473f990d0a136e60a751.0.ec7b3b18_","0.0.0.0","Request starting HTTP/1.1 GET http://iotblockchain-kqmzpa-api.azurewebsites.net/api/health","Application Insights Availability Monitoring"
"2020-07-23T18:06:26.7844286Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","b373f5c3698a473f990d0a136e60a751","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing action method {ActionName} with arguments ({Arguments}) - ModelState is {ValidationState}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestId"":""a0a30d8c-1dc0-4ea9-9181-f2b377f7bc09"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba"",""ValidationState"":""Valid""}","iotblockchain-kqmzpa-api","","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","trace","us-fl-mia-edge_b373f5c3698a473f990d0a136e60a751","","GET Health/Health","4a27d771-cd0f-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","b373f5c3698a473f990d0a136e60a751","United States","|b373f5c3698a473f990d0a136e60a751.0.ec7b3b18_","0.0.0.0","Executing action method ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" with arguments (null) - ModelState is Valid","Application Insights Availability Monitoring"
"2020-07-23T18:06:26.7850054Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","b373f5c3698a473f990d0a136e60a751","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executing HttpStatusCodeResult, setting HTTP status code {StatusCode}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.StatusCodeResult"",""RequestId"":""a0a30d8c-1dc0-4ea9-9181-f2b377f7bc09"",""StatusCode"":""200"",""EventId.Id"":""1"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba""}","iotblockchain-kqmzpa-api","","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","trace","us-fl-mia-edge_b373f5c3698a473f990d0a136e60a751","","GET Health/Health","4a27d772-cd0f-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","b373f5c3698a473f990d0a136e60a751","United States","|b373f5c3698a473f990d0a136e60a751.0.ec7b3b18_","0.0.0.0","Executing HttpStatusCodeResult, setting HTTP status code 200","Application Insights Availability Monitoring"
"2020-07-23T18:06:26.7855635Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","b373f5c3698a473f990d0a136e60a751","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""Executed action {ActionName} in {ElapsedMilliseconds}ms"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker"",""RequestId"":""a0a30d8c-1dc0-4ea9-9181-f2b377f7bc09"",""ElapsedMilliseconds"":""0.874"",""EventId.Id"":""2"",""ActionName"":""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"",""ServiceName"":""appbuilder.api"",""ActionId"":""147c5d5e-a782-422a-83a5-d8023fb96eba""}","iotblockchain-kqmzpa-api","","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","trace","us-fl-mia-edge_b373f5c3698a473f990d0a136e60a751","","GET Health/Health","4a27d773-cd0f-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","b373f5c3698a473f990d0a136e60a751","United States","|b373f5c3698a473f990d0a136e60a751.0.ec7b3b18_","0.0.0.0","Executed action ""Microsoft.AppBuilder.API.Controllers.HealthController.Health (Microsoft.AppBuilder.API)"" in 0.874ms","Application Insights Availability Monitoring"
"2020-07-23T18:06:26.7864947Z","1","iotblockchain-kqmzpa-api.azurewebsites.net",,"dotnet:2.5.1-172","1.0.0.0","b373f5c3698a473f990d0a136e60a751","PC","","1","","","{""LogLevel"":""Information"",""AspNetCoreEnvironment"":""Production"",""MessageTemplate"":""{HostingRequestFinishedLog:l}"",""RequestPath"":""/api/health"",""SourceContext"":""Microsoft.AspNetCore.Hosting.Internal.WebHost"",""RequestId"":""a0a30d8c-1dc0-4ea9-9181-f2b377f7bc09"",""ElapsedMilliseconds"":""3.2797"",""StatusCode"":""200"",""EventId.Id"":""2"",""ServiceName"":""appbuilder.api"",""HostingRequestFinishedLog"":""Request finished in 3.2797ms 200""}","iotblockchain-kqmzpa-api","","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","trace","us-fl-mia-edge_b373f5c3698a473f990d0a136e60a751","","GET Health/Health","4a27d774-cd0f-11ea-a10b-3934f01b4ba5","75c23ac3-28d1-4237-aca1-72841c44b082","b373f5c3698a473f990d0a136e60a751","United States","|b373f5c3698a473f990d0a136e60a751.0.ec7b3b18_","0.0.0.0","Request finished in 3.2797ms 200","Application Insights Availability Monitoring"
